employee_id,first_name,last_name,department,sub_department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_title,job_level,employment_type,contract_type,work_location,city,region,salary,bonus_target_pct,hire_date,term_date,term_type,term_reason,active_status,gender,age,ethnicity,education,years_experience,performance_rating,engagement_score,absence_days,overtime_hours,training_hours,promotion_last_3yrs,salary_band,marital_status
1200000921,Ann,Morley,Warehouse,Picking,1200000677,1200000623,1200000600,1200000594,Picker,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,35900,0.7,18/06/2024,,,,1,Female,28,White British,A-Level,7,2.7,66,3,98,23,Yes,Band B,Married
1200000922,Donna,Bond,Warehouse,Packing,1200000679,1200000624,1200000600,1200000594,Packer,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,33600,2.4,24/07/2024,12/02/2026,Voluntary,Personal reasons,0,Male,32,White Other,Bachelor's,12,2.6,60,3,127,41,No,Band C,Divorced
1200000925,Barry,Allan,Warehouse,Inventory,1200000682,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,29200,1.4,07/10/2023,,,,1,Male,28,White British,GCSE,10,4.3,73,5,46,20,No,Band E,Single
1200000928,Cameron,Robinson,Warehouse,Inventory,1200000683,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,28100,0.9,08/03/2025,,,,1,Male,28,Mixed,A-Level,9,2.1,68,6,52,10,No,Band E,Married
1200000930,Adrian,Murphy,Warehouse,Dispatch,1200000685,1200000628,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,27900,0,19/02/2023,25/10/2025,Voluntary,Better opportunity,0,Female,25,Asian British,GCSE,7,4.7,81,3,79,17,No,Band E,Married
1200000931,Liam,Cooper,Warehouse,Returns,1200000686,1200000631,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,29500,2.6,08/07/2022,,,,1,Female,30,Asian British,Vocational/Apprenticeship,9,2.6,76,4,116,13,No,Band E,Single
1200000932,Clifford,Buckley,Warehouse,Goods In,1200000687,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,24000,1.9,02/10/2025,,,,1,Male,21,White British,GCSE,2,3.3,49,6,170,14,No,Band F,Single
1200000934,Mary,Taylor,Warehouse,Goods In,1200000690,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,26800,2.5,06/07/2024,,,,1,Male,30,White Other,GCSE,10,3.9,100,4,105,3,No,Band F,Married
1200000937,Valerie,Clements,Warehouse,Picking,1200000692,1200000634,1200000601,1200000594,Picker,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,31600,0,24/01/2026,,,,1,Male,27,White British,GCSE,9,2.9,94,6,106,14,No,Band D,Single
1200000940,Gavin,Cook,Warehouse,Packing,1200000694,1200000636,1200000601,1200000594,Packer,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,31400,1.5,09/04/2026,09/07/2026,Voluntary,Personal reasons,0,Male,31,White British,GCSE,10,4,82,4,50,10,No,Band D,Married
1200000941,Howard,Phillips,Warehouse,Inventory,1200000696,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Fixed-Term,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,27000,0.4,23/02/2026,,,,1,Male,21,White British,GCSE,0,2.6,62,6,79,24,No,Band E,Single
1200000942,David,Bird,Warehouse,Inventory,1200000699,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35700,0,12/03/2025,,,,1,Female,31,White British,A-Level,12,3.6,49,2,62,20,Yes,Band B,Married
1200000945,Leanne,Smart,Warehouse,Dispatch,1200000702,1200000640,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,24100,0,23/01/2025,,,,1,Female,33,White British,A-Level,15,4,62,5,103,27,No,Band F,Single
1200000948,Gregory,Watkins,Warehouse,Returns,1200000703,1200000642,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,25500,0,26/09/2023,17/09/2025,Voluntary,Personal reasons,0,Male,26,White British,GCSE,7,3.7,71,2,10,18,Yes,Band F,Single
1200000950,Grace,Taylor,Warehouse,Goods In,1200000706,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,32500,0,20/03/2024,,,,1,Female,26,Asian British,A-Level,6,3.6,88,4,64,15,No,Band C,Single
1200000951,Francis,Powell,Warehouse,Goods In,1200000708,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,26700,1.3,19/05/2025,10/12/2025,Voluntary,Relocation,0,Male,20,Other Ethnic Group,Bachelor's,0,2,53,6,46,17,Yes,Band F,Single
1200000954,Kyle,Ross,Warehouse,Picking,1200000709,1200000645,1200000604,1200000594,Picker,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,27300,0.5,02/09/2024,,,,1,Female,20,White British,A-Level,2,3.9,64,3,123,18,No,Band E,Married
1200000955,Abdul,Patel,Warehouse,Packing,1200000710,1200000648,1200000604,1200000594,Packer,Individual Contributor,Fixed-Term,Full Time,Rugby DC,Rugby,West Midlands,24400,0,12/10/2021,,,,1,Male,27,Other Ethnic Group,GCSE,7,2.7,41,2,133,3,No,Band F,Single
1200000957,Shaun,Taylor,Warehouse,Inventory,1200000713,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Fixed-Term,Full Time,Rugby DC,Rugby,West Midlands,34300,1.8,06/11/2023,,,,1,Female,31,White British,Bachelor's,10,3.5,60,3,90,23,No,Band C,Married
1200000960,Geraldine,Smith,Warehouse,Inventory,1200000714,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,33000,1.1,02/09/2023,,,,1,Male,30,White British,GCSE,12,2.7,68,4,74,0,No,Band C,Single
1200000962,Alex,Barnes,Warehouse,Dispatch,1200000715,1200000654,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,28900,1.3,25/03/2024,,,,1,Male,31,Asian British,A-Level,13,4.1,70,5,59,0,No,Band E,Married
1200000964,Russell,Thomas,Warehouse,Returns,1200000716,1200000656,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,25500,2.4,07/12/2024,12/03/2026,Involuntary,Performance,0,Male,30,White British,A-Level,9,3.9,63,5,55,12,No,Band F,Married
1200000967,Frank,Cole,Warehouse,Goods In,1200000659,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,25400,0,17/07/2023,,,,1,Male,30,White British,Bachelor's,8,3.7,52,2,143,28,No,Band F,Single
1200000969,Karl,Cooper,Warehouse,Goods In,1200000660,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,32400,0,18/03/2026,,,,1,Male,24,White British,GCSE,6,2.3,68,6,150,21,No,Band C,Single
1200000970,Joyce,James,Warehouse,Picking,1200000662,1200000609,1200000597,1200000594,Picker,Individual Contributor,Permanent,Part Time,Birmingham DC,Birmingham,West Midlands,27000,0.1,18/08/2024,,,,1,Male,30,White British,Vocational/Apprenticeship,11,3.4,94,1,70,28,No,Band E,Single
1200000971,Victor,Robinson,Warehouse,Packing,1200000663,1200000611,1200000597,1200000594,Packer,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,35000,0,04/01/2023,17/08/2023,Voluntary,Personal reasons,0,Male,24,White British,GCSE,4,2.1,82,5,74,38,Yes,Band B,Single
1200000974,Louis,Arnold,Warehouse,Inventory,1200000664,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Contractor,Part Time,Birmingham DC,Birmingham,West Midlands,25400,0,15/10/2022,,,,1,Male,32,White British,GCSE,12,2.2,94,4,119,18,Yes,Band F,Married
1200000977,Philip,Kerr,Warehouse,Inventory,1200000666,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,25400,0,28/06/2024,,,,1,Male,32,White British,A-Level,13,2.8,70,2,80,16,Yes,Band F,Single
1200000979,Bryan,Ross,Warehouse,Dispatch,1200000669,1200000616,1200000597,1200000594,Warehouse Operative,Individual Contributor,Contractor,Part Time,Birmingham DC,Birmingham,West Midlands,30400,0,15/12/2024,,,,1,Male,22,White British,Vocational/Apprenticeship,0,4.2,50,1,110,24,No,Band D,Married
1200000981,Adam,Cameron,Warehouse,Returns,1200000672,1200000617,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,27800,1.6,05/12/2024,,,,1,Male,32,White British,A-Level,11,3.1,62,3,134,18,Yes,Band E,Married
1200000984,Gerald,Spencer,Warehouse,Goods In,1200000675,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26600,0,18/09/2024,,,,1,Male,31,White British,A-Level,13,4.3,74,4,88,19,No,Band F,Single
1200000986,Julian,Brown,Warehouse,Goods In,1200000676,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,31700,2.5,07/03/2023,,,,1,Female,28,White British,GCSE,8,2.7,100,6,51,22,No,Band D,Married
1200000987,Steven,Bolton,Warehouse,Picking,1200000677,1200000623,1200000600,1200000594,Picker,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,27400,3,15/03/2025,16/05/2025,Voluntary,Retirement,0,Female,26,White British,GCSE,7,3.5,51,5,65,25,No,Band E,Single
1200000988,Toby,Morgan,Warehouse,Packing,1200000679,1200000624,1200000600,1200000594,Packer,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,32000,0,13/01/2025,,,,1,Male,22,White British,A-Level,3,3.7,58,1,76,14,Yes,Band D,Single
1200000990,Ian,Jones,Warehouse,Inventory,1200000682,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,34000,2.6,25/11/2023,,,,1,Female,30,White British,A-Level,12,2.7,72,6,177,15,No,Band C,Married
1200000992,Wayne,Cook,Warehouse,Inventory,1200000683,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,25600,0,28/03/2026,,,,1,Male,32,White British,Vocational/Apprenticeship,11,3.6,79,4,106,15,Yes,Band F,Divorced
1200000994,Rita,Simmons,Warehouse,Dispatch,1200000685,1200000628,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,28400,0,21/10/2024,,,,1,Male,26,White Other,A-Level,8,3.4,85,7,116,35,No,Band E,Single
1200000996,Simon,Barton,Warehouse,Returns,1200000686,1200000631,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,35200,0,16/07/2023,02/01/2024,Voluntary,Retirement,0,Male,28,White British,GCSE,6,3.4,67,5,158,17,Yes,Band B,Married
1200000997,Tom,Taylor,Warehouse,Goods In,1200000687,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,33400,0,27/11/2024,,,,1,Male,23,White British,Vocational/Apprenticeship,4,3.1,84,7,121,12,No,Band C,Single
1200000999,Janice,Watson,Warehouse,Goods In,1200000690,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,34000,2.1,04/08/2022,,,,1,Female,21,White British,GCSE,0,4.4,87,3,130,16,No,Band C,Single
1200001001,Aimee,Edwards,Warehouse,Picking,1200000692,1200000634,1200000601,1200000594,Picker,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35900,2.6,26/04/2026,,,,1,Male,26,White British,A-Level,5,3.1,75,4,89,24,No,Band B,Single
1200001004,Norman,Carr,Warehouse,Packing,1200000694,1200000636,1200000601,1200000594,Packer,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,32300,0,07/12/2023,,,,1,Male,23,White British,A-Level,2,3.9,100,5,91,21,No,Band D,Married
1200001007,Jack,Richards,Warehouse,Inventory,1200000696,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,33300,2.8,21/01/2025,,,,1,Male,23,White British,Vocational/Apprenticeship,1,3.8,57,3,91,30,No,Band C,Single
1200001008,Terence,Yates,Warehouse,Inventory,1200000699,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,29900,0.4,04/10/2024,,,,1,Male,29,White British,A-Level,10,3,76,6,48,24,Yes,Band E,Married
1200001011,Gareth,Turner,Warehouse,Dispatch,1200000702,1200000640,1200000601,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,30500,1.8,16/11/2024,,,,1,Male,30,White British,Bachelor's,8,3.9,63,6,87,18,No,Band D,Married
1200001012,Jordan,Williams,Warehouse,Returns,1200000703,1200000642,1200000601,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,32700,0,29/09/2025,,,,1,Male,24,White British,A-Level,2,3.3,77,6,72,1,No,Band C,Single
1200001014,Adam,Carter,Warehouse,Goods In,1200000706,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,25900,0,02/09/2024,22/07/2026,Voluntary,Relocation,0,Male,21,Other Ethnic Group,A-Level,2,2.8,52,2,45,28,No,Band F,Married
1200001016,Lindsey,Carr,Warehouse,Goods In,1200000708,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,24000,0,17/12/2024,,,,1,Female,21,White British,Vocational/Apprenticeship,0,3.3,63,2,93,48,No,Band F,Single
1200001019,Ross,Thompson,Warehouse,Picking,1200000709,1200000645,1200000604,1200000594,Picker,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,34400,1.3,04/12/2023,,,,1,Female,21,White British,Vocational/Apprenticeship,0,3.6,54,4,88,16,No,Band C,Single
1200001021,Kieran,Cooke,Warehouse,Packing,1200000710,1200000648,1200000604,1200000594,Packer,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,34600,0,02/01/2026,,,,1,Male,19,White British,GCSE,0,3.1,72,2,110,10,No,Band C,Single
1200001024,Daniel,Duncan,Warehouse,Inventory,1200000713,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Fixed-Term,Full Time,Rugby DC,Rugby,West Midlands,32500,0,17/08/2022,,,,1,Male,31,White British,Vocational/Apprenticeship,9,3.9,60,5,40,11,Yes,Band C,Single
1200001025,Jacqueline,Harris,Warehouse,Inventory,1200000714,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,32700,1.2,11/05/2025,,,,1,Female,29,White British,Vocational/Apprenticeship,11,3.4,99,6,89,12,Yes,Band C,Married
1200001026,Christian,Crawford,Warehouse,Dispatch,1200000715,1200000654,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,26400,0,06/12/2025,,,,1,Female,25,White Other,GCSE,5,3.7,81,6,134,32,No,Band F,Single
1200001027,Adrian,Hill,Warehouse,Returns,1200000716,1200000656,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,30800,0.8,12/07/2023,,,,1,Male,22,Black British,Vocational/Apprenticeship,3,2,81,3,91,20,Yes,Band D,Single
1200001030,Lawrence,Richardson,Warehouse,Goods In,1200000659,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,29200,1.2,03/02/2026,,,,1,Male,19,White British,A-Level,1,3.1,48,1,96,31,No,Band E,Single
1200001033,Katie,Thompson,Warehouse,Goods In,1200000660,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Birmingham DC,Birmingham,West Midlands,31300,0,10/10/2024,,,,1,Female,25,White British,GCSE,4,2.8,83,3,40,12,No,Band D,Single
1200001036,Hannah,John,Warehouse,Picking,1200000662,1200000609,1200000597,1200000594,Picker,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,28700,0.5,17/12/2022,,,,1,Male,22,White British,Bachelor's,0,3.9,64,3,99,13,No,Band E,Married
1200001039,Karl,Bibi,Warehouse,Packing,1200000663,1200000611,1200000597,1200000594,Packer,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,25100,0,04/12/2022,,,,1,Male,25,White British,GCSE,3,2.2,64,3,76,0,Yes,Band F,Single
1200001041,Trevor,Stephenson,Warehouse,Inventory,1200000664,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,28500,0,17/10/2024,,,,1,Female,24,Other Ethnic Group,A-Level,3,3.1,62,3,104,8,No,Band E,Single
1200001042,Iain,Wilkins,Warehouse,Inventory,1200000666,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,33100,2.1,25/04/2022,20/02/2023,Voluntary,Retirement,0,Female,31,White Other,A-Level,10,3,76,7,60,9,No,Band C,Single
1200001044,Dale,Dawson,Warehouse,Dispatch,1200000669,1200000616,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Birmingham DC,Birmingham,West Midlands,30300,0,21/08/2023,,,,1,Female,28,White Other,Vocational/Apprenticeship,8,2.6,88,2,152,18,Yes,Band D,Single
1200001045,Bernard,Smith,Warehouse,Returns,1200000672,1200000617,1200000597,1200000594,Warehouse Operative,Individual Contributor,Contractor,Full Time,Birmingham DC,Birmingham,West Midlands,25500,1.9,15/11/2024,,,,1,Female,29,Asian British,GCSE,10,3.5,69,3,132,34,No,Band F,Single
1200001048,Christopher,Sutton,Warehouse,Goods In,1200000675,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,32100,0,12/08/2025,,,,1,Male,24,White British,Vocational/Apprenticeship,2,3.8,68,3,54,24,No,Band D,Single
1200001051,Donald,Hutchinson,Warehouse,Goods In,1200000676,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,35100,0,22/10/2025,,,,1,Female,26,Mixed,Vocational/Apprenticeship,7,2.9,47,4,55,20,No,Band B,Single
1200001054,Declan,Kaur,Warehouse,Picking,1200000677,1200000623,1200000600,1200000594,Picker,Individual Contributor,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,28500,0,03/12/2024,,,,1,Male,25,White British,A-Level,4,3,69,6,68,4,No,Band E,Married
1200001057,Deborah,Williams,Warehouse,Packing,1200000679,1200000624,1200000600,1200000594,Packer,Individual Contributor,Contractor,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,29500,0,17/06/2023,,,,1,Male,22,White British,GCSE,3,3.3,78,4,123,19,No,Band E,Single
1200001059,Kyle,Scott,Warehouse,Inventory,1200000682,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,31900,0.1,19/10/2024,,,,1,Male,27,White Other,Bachelor's,9,4,75,5,94,50,No,Band D,Single
1200001062,Leanne,Dawson,Warehouse,Inventory,1200000683,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,31200,1.9,17/04/2024,,,,1,Female,23,White British,GCSE,1,4.2,72,4,162,24,Yes,Band D,Single
1200001064,Phillip,Marshall,Warehouse,Dispatch,1200000685,1200000628,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,25700,1.7,22/05/2026,,,,1,Male,28,White British,A-Level,10,2.8,75,2,109,18,Yes,Band F,Single
1200001066,Julian,Brady,Warehouse,Returns,1200000686,1200000631,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,34700,2.3,14/02/2026,,,,1,Female,25,White British,A-Level,5,3.2,78,4,120,8,No,Band C,Single
1200001067,Sandra,Watkins,Warehouse,Goods In,1200000687,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,31900,1.3,29/09/2023,,,,1,Male,24,White British,Vocational/Apprenticeship,3,3.9,78,3,43,15,Yes,Band D,Married
1200001070,Cameron,Dean,Warehouse,Goods In,1200000690,1200000632,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,33900,0,03/10/2021,,,,1,Female,25,White British,GCSE,5,3.2,71,5,107,16,No,Band C,Single
1200001071,Karl,Bradshaw,Warehouse,Picking,1200000692,1200000634,1200000601,1200000594,Picker,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,27100,2.1,18/06/2023,,,,1,Male,22,Other Ethnic Group,A-Level,2,4.5,67,2,94,17,No,Band E,Single
1200001072,Gerard,Doyle,Warehouse,Packing,1200000694,1200000636,1200000601,1200000594,Packer,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,27600,1.9,05/06/2023,,,,1,Male,31,White British,A-Level,10,3.2,74,3,168,23,No,Band E,Married
1200001073,Bruce,Harris,Warehouse,Inventory,1200000696,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,25200,0,11/07/2024,,,,1,Female,20,White British,GCSE,2,4.2,67,5,94,25,No,Band F,Single
1200001074,Lydia,Byrne,Warehouse,Inventory,1200000699,1200000637,1200000601,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35800,0,05/06/2024,,,,1,Male,21,Asian British,GCSE,1,4.4,96,4,201,18,No,Band B,Single
1200001075,Rebecca,Armstrong,Warehouse,Dispatch,1200000702,1200000640,1200000601,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,27400,0,19/11/2022,,,,1,Male,31,White British,Vocational/Apprenticeship,11,3.5,60,3,133,23,No,Band E,Married
1200001076,Glenn,Marsh,Warehouse,Returns,1200000703,1200000642,1200000601,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,35400,0,08/10/2025,,,,1,Female,23,White British,Bachelor's,2,4.5,54,4,54,18,No,Band B,Single
1200001078,Jessica,Walker,Warehouse,Goods In,1200000706,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,32300,2.7,16/09/2025,,,,1,Male,28,White British,GCSE,9,3.6,53,3,63,16,No,Band D,Single
1200001080,Frederick,Lee,Warehouse,Goods In,1200000708,1200000644,1200000604,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,35400,2.9,03/05/2024,,,,1,Male,31,White British,A-Level,9,3.6,77,1,99,25,No,Band B,Married
1200001082,Dawn,Russell,Warehouse,Picking,1200000709,1200000645,1200000604,1200000594,Picker,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,31000,1.7,18/08/2023,,,,1,Female,25,Black British,A-Level,5,3.6,81,2,99,6,No,Band D,Married
1200001083,Geoffrey,Jenkins,Warehouse,Packing,1200000710,1200000648,1200000604,1200000594,Packer,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,31400,1.2,18/11/2023,,,,1,Male,29,Asian British,A-Level,8,2.4,79,4,60,2,No,Band D,Married
1200001085,Stacey,Lloyd,Warehouse,Inventory,1200000713,1200000651,1200000604,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Rugby DC,Rugby,West Midlands,28500,0.3,02/06/2025,,,,1,Female,29,White British,GCSE,11,3.3,78,3,40,3,No,Band E,Married
1200001088,Neil,Houghton,Transport,Fleet,1200000005,1200000004,,,Transport Director,Director,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,90600,32.7,02/05/2021,,,,1,Female,49,White British,Bachelor's,29,3.2,57,2,0,26,No,Band A,Single
1200001091,Declan,Davey,Transport,Fleet,1200001088,1200000005,1200000004,,Transport Manager,Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,55400,13.6,08/01/2021,,,,1,Female,33,White British,Bachelor's,14,3.2,71,1,0,17,No,Band A,Single
1200001093,Hugh,Davies,Transport,Fleet,1200001088,1200000005,1200000004,,Transport Manager,Manager,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,62400,12.2,11/12/2023,,,,1,Male,34,White British,Bachelor's,15,4.8,98,1,0,9,No,Band A,Single
1200001095,Brian,Johnson,Transport,Fleet,1200001088,1200000005,1200000004,,Transport Manager,Manager,Permanent,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,65600,11.5,28/12/2023,,,,1,Male,34,White British,Master's,13,3.9,78,1,0,16,Yes,Band A,Divorced
1200001096,Aimee,Willis,Transport,Fleet,1200001088,1200000005,1200000004,,Transport Manager,Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,54200,12.4,04/01/2023,,,,1,Female,31,White British,Vocational/Apprenticeship,10,3.6,74,4,0,26,No,Band A,Married
1200001099,Dean,Pearson,Transport,Drivers,1200001091,1200001088,1200000005,1200000004,Fleet Coordinator,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,36300,4.1,14/01/2021,,,,1,Male,28,White British,Vocational/Apprenticeship,10,2.7,66,5,97,28,Yes,Band B,Married
1200001101,Christine,Jackson,Transport,Route Planning,1200001091,1200001088,1200000005,1200000004,Transport Planner,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,36900,4.9,21/02/2025,,,,1,Male,23,White British,Bachelor's,2,4.2,77,2,133,7,No,Band B,Single
1200001104,Gary,Green,Transport,Drivers,1200001093,1200001088,1200000005,1200000004,Fleet Coordinator,Team Leader,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,41700,5.7,20/08/2025,,,,1,Female,30,White British,GCSE,8,2.6,65,2,30,28,Yes,Band B,Married
